Date,max_t,min_t,rain
2019-01-11,26.3,21.5,0.0
2019-01-12,23.6,22.2,0.0
2019-01-13,30.5,21.9,0.0
2019-01-14,37.8,18.9,0.0
2019-01-15,31.1,20.1,19.6
2019-01-16,31.3,15.9,0.0
2019-01-17,29.3,17.6,11.4
2019-01-18,33.0,20.4,2.5
2019-01-19,24.8,16.5,0.0
2019-01-20,32.1,18.4,0.0
2019-01-21,31.2,22.4,0.0
2019-01-22,34.1,19.7,9.8
2019-01-23,35.1,21.9,0.0
2019-01-24,27.4,22.8,2.1
2019-01-25,33.6,18.1,0.0
2019-01-26,31.2,21.2,0.0
2019-01-27,26.1,18.0,0.0
2019-01-28,26.6,19.7,0.0
2019-01-29,30.8,21.1,0.0
2019-01-30,26.4,17.1,0.3
2019-01-31,32.4,19.2,4.6
2019-02-01,27.8,21.3,0.0
2019-02-02,25.3,20.2,7.9
2019-02-03,33.5,18.7,0.0
2019-02-04,32.0,22.7,0.0
2019-02-05,30.2,16.8,0.0
2019-02-06,30.2,17.6,0.0
2019-02-07,29.5,19.9,0.0
2019-02-08,27.8,18.4,0.3
2019-02-09,27.0,18.1,2.5
2019-02-10,26.9,19.4,0.0
2019-02-11,33.2,20.3,0.0
2019-02-12,25.7,18.9,0.0
2019-02-13,29.0,18.3,0.0
2019-02-14,33.5,15.2,0.0
2019-02-15,25.9,17.0,0.0
2019-02-16,26.4,17.4,5.2
2019-02-17,27.7,18.6,0.0
2019-02-18,35.2,16.6,0.0
2019-02-19,29.1,13.8,0.0
2019-02-20,26.8,18.0,3.1
2019-02-21,30.9,19.9,0.0
2019-02-22,33.5,17.4,0.0
2019-02-23,24.9,14.5,0.0
2019-02-24,26.9,20.3,0.0
2019-02-25,27.8,17.1,0.0
2019-02-26,27.1,16.8,0.8
2019-02-27,26.2,15.9,0.0
2019-02-28,29.4,19.0,0.3
2019-03-01,27.9,19.5,0.0
2019-03-02,28.8,16.9,0.0
2019-03-03,31.7,16.5,0.0
2019-03-04,24.1,18.0,0.0
2019-03-05,25.0,16.2,0.0
2019-03-06,26.7,17.4,0.0
2019-03-07,30.9,17.1,0.0
2019-03-08,35.4,18.2,6.3
2019-03-09,32.3,21.8,0.0
2019-03-10,28.3,18.0,0.0
2019-03-11,28.9,16.6,0.0
2019-03-12,29.7,20.9,0.0
2019-03-13,28.1,20.7,0.0
2019-03-14,26.7,17.4,0.0
2019-03-15,29.5,19.6,0.0
2019-03-16,32.2,21.3,0.0
2019-03-17,30.9,15.9,3.4
2019-03-18,27.8,16.8,12.9
2019-03-19,31.4,15.5,0.0
2019-03-20,28.7,19.2,0.5
2019-03-21,27.6,14.9,0.0
2019-03-22,31.3,15.5,0.0
2019-03-23,32.4,16.4,0.0
2019-03-24,26.2,14.4,0.0
2019-03-25,30.4,14.3,0.0
2019-03-26,32.4,18.7,0.0
2019-03-27,29.9,15.5,0.0
2019-03-28,21.7,16.0,0.0
2019-03-29,26.4,15.6,0.0
2019-03-30,30.2,16.9,0.0
2019-03-31,24.7,13.9,0.0
2019-04-01,27.7,17.5,0.0
2019-04-02,26.7,16.2,0.0
2019-04-03,25.7,15.8,0.0
2019-04-04,28.0,17.3,0.0
2019-04-05,28.2,21.1,0.0
2019-04-06,20.4,15.2,0.0
2019-04-07,26.5,14.8,0.0
2019-04-08,24.4,10.5,0.0
2019-04-09,29.6,17.1,0.0
2019-04-10,24.1,15.3,4.8
2019-04-11,24.5,19.6,0.0
2019-04-12,22.1,13.9,2.3
2019-04-13,25.5,16.6,0.0
2019-04-14,22.7,13.4,0.0
2019-04-15,28.1,16.4,0.0
2019-04-16,26.6,13.8,0.0
2019-04-17,21.5,13.4,0.0
2019-04-18,27.6,12.5,0.0
2019-04-19,24.0,14.1,23.0
2019-04-20,19.6,15.9,6.2
2019-04-21,30.3,14.4,4.4
2019-04-22,20.7,18.3,0.0
2019-04-23,24.0,11.7,0.0
2019-04-24,27.6,13.3,1.1
2019-04-25,24.9,13.5,0.0
2019-04-26,24.9,14.9,0.0
2019-04-27,23.8,14.4,0.0
2019-04-28,21.7,13.7,11.3
2019-04-29,26.2,12.1,3.9
2019-04-30,18.9,15.3,0.1
2019-05-01,18.9,12.0,0.0
2019-05-02,24.4,12.9,0.0
2019-05-03,27.5,11.6,0.0
2019-05-04,20.1,15.9,0.0
2019-05-05,25.9,12.6,0.0
2019-05-06,16.5,15.1,0.0
2019-05-07,21.1,11.3,0.0
2019-05-08,16.4,13.4,0.0
2019-05-09,24.9,12.2,0.4
2019-05-10,22.6,10.3,5.9
2019-05-11,21.8,11.7,1.6
2019-05-12,21.3,13.3,0.0
2019-05-13,20.6,11.5,0.0
2019-05-14,25.0,14.0,0.0
2019-05-15,22.1,13.4,0.0
2019-05-16,23.9,15.0,5.1
2019-05-17,23.4,13.1,5.0
2019-05-18,23.4,12.6,0.0
2019-05-19,18.4,11.1,0.0
2019-05-20,18.6,12.0,13.1
2019-05-21,20.6,15.2,3.0
2019-05-22,17.6,11.2,0.0
2019-05-23,19.7,13.1,0.0
2019-05-24,22.3,14.8,0.0
2019-05-25,25.2,11.4,1.3
2019-05-26,17.7,12.2,0.0
2019-05-27,22.6,14.3,0.0
2019-05-28,19.0,12.7,0.0
2019-05-29,24.7,15.9,0.0
2019-05-30,16.8,9.9,1.9
2019-05-31,25.2,15.8,5.5
2019-06-01,26.5,12.0,0.0
2019-06-02,22.0,16.8,0.0
2019-06-03,19.3,12.3,14.4
2019-06-04,23.7,14.0,0.0
2019-06-05,23.9,11.9,15.3
2019-06-06,21.7,15.7,0.0
2019-06-07,17.9,12.1,0.0
2019-06-08,18.8,11.8,0.0
2019-06-09,20.9,10.5,0.0
2019-06-10,26.2,11.7,0.0
2019-06-11,15.4,12.9,0.0
2019-06-12,25.8,10.9,0.0
2019-06-13,20.3,14.5,0.0
2019-06-14,18.5,13.4,0.0
2019-06-15,21.1,13.6,0.5
2019-06-16,15.1,12.5,0.0
2019-06-17,20.8,8.7,0.0
2019-06-18,20.2,13.5,0.0
2019-06-19,18.6,9.6,0.0
2019-06-20,20.5,13.4,0.0
2019-06-21,19.3,13.6,0.0
2019-06-22,18.6,12.6,0.0
2019-06-23,14.7,9.1,0.0
2019-06-24,20.4,9.9,0.0
2019-06-25,15.8,10.3,0.0
2019-06-26,23.1,9.7,3.8
2019-06-27,22.8,11.9,0.0
2019-06-28,15.2,14.1,7.4
2019-06-29,21.0,13.3,0.0
2019-06-30,22.1,7.2,0.0
2019-07-01,17.8,9.3,0.0
2019-07-02,17.2,11.5,0.0
2019-07-03,20.5,11.7,0.0
2019-07-04,21.9,12.1,0.0
2019-07-05,28.1,7.7,0.0
2019-07-06,18.7,10.7,0.0
2019-07-07,24.5,14.2,0.0
2019-07-08,25.7,8.9,0.0
2019-07-09,20.3,13.4,0.0
2019-07-10,21.6,5.8,0.9
2019-07-11,20.7,8.0,0.0
2019-07-12,15.9,9.5,0.0
2019-07-13,20.7,7.8,0.0
2019-07-14,13.3,14.8,0.0
2019-07-15,21.9,13.7,0.0
2019-07-16,18.6,15.1,0.9
2019-07-17,20.5,11.4,0.0
2019-07-18,27.0,13.4,0.0
2019-07-19,19.4,10.6,0.0
2019-07-20,19.4,9.8,0.0
2019-07-21,24.1,11.7,0.0
2019-07-22,21.9,8.7,0.0
2019-07-23,17.3,10.6,0.0
2019-07-24,22.4,12.7,0.0
2019-07-25,19.6,9.3,0.0
2019-07-26,15.9,12.0,0.0
2019-07-27,20.6,8.5,0.0
2019-07-28,20.7,9.5,0.0
2019-07-29,29.5,10.8,0.0
2019-07-30,16.2,10.8,0.0
2019-07-31,20.2,9.3,0.0
2019-08-01,22.9,11.5,0.0
2019-08-02,12.5,15.3,0.0
2019-08-03,24.5,10.6,13.6
2019-08-04,27.3,12.1,0.0
2019-08-05,25.0,13.4,0.0
2019-08-06,14.9,10.9,8.3
2019-08-07,21.9,7.2,0.0
2019-08-08,20.3,14.0,0.0
2019-08-09,24.7,13.4,0.0
2019-08-10,20.9,10.6,0.0
2019-08-11,22.3,14.9,17.0
2019-08-12,17.9,8.1,0.0
2019-08-13,16.1,14.9,0.0
2019-08-14,22.2,12.7,0.0
2019-08-15,24.4,10.7,0.0
2019-08-16,15.9,11.0,3.5
2019-08-17,18.0,11.3,0.0
2019-08-18,21.1,10.3,0.0
2019-08-19,20.1,11.0,0.0
2019-08-20,12.2,10.4,0.0
2019-08-21,24.2,14.8,0.0
2019-08-22,20.6,9.8,0.9
2019-08-23,23.6,16.4,0.0
2019-08-24,22.7,12.8,0.0
2019-08-25,19.3,10.4,0.0
2019-08-26,19.2,11.8,0.0
2019-08-27,20.2,12.7,0.0
2019-08-28,22.6,15.1,0.0
2019-08-29,16.3,11.5,0.0
2019-08-30,19.9,14.3,21.9
2019-08-31,24.6,12.7,0.0
2019-09-01,23.0,15.7,0.0
2019-09-02,19.5,10.6,0.0
2019-09-03,23.7,8.9,0.0
2019-09-04,18.7,10.6,0.0
2019-09-05,21.1,9.7,0.0
2019-09-06,22.6,12.1,0.0
2019-09-07,17.1,11.5,0.0
2019-09-08,21.4,12.2,0.0
2019-09-09,19.7,10.4,0.0
2019-09-10,25.4,12.8,0.0
2019-09-11,18.1,13.5,2.8
2019-09-12,22.7,14.2,0.7
2019-09-13,20.4,13.2,0.0
2019-09-14,22.6,9.7,3.3
2019-09-15,24.7,14.5,0.0
2019-09-16,17.1,9.4,0.0
2019-09-17,24.2,15.6,0.0
2019-09-18,23.0,10.8,0.0
2019-09-19,24.4,11.9,9.6
2019-09-20,25.1,12.7,0.0
2019-09-21,20.4,11.7,0.0
2019-09-22,22.3,16.2,0.0
2019-09-23,20.1,13.6,0.0
2019-09-24,23.1,15.7,0.0
2019-09-25,24.3,13.7,0.0
2019-09-26,21.1,16.4,0.0
2019-09-27,20.3,15.7,0.0
2019-09-28,19.6,15.3,0.0
2019-09-29,25.9,12.5,0.0
2019-09-30,20.6,14.8,0.0
2019-10-01,28.5,14.3,0.0
2019-10-02,27.1,16.8,0.0
2019-10-03,26.3,14.7,0.0
2019-10-04,21.5,15.7,0.0
2019-10-05,19.8,14.9,0.0
2019-10-06,24.7,10.7,0.0
2019-10-07,24.1,17.0,0.0
2019-10-08,25.8,15.0,0.0
2019-10-09,28.1,16.1,6.3
2019-10-10,19.5,15.9,0.0
2019-10-11,28.6,11.3,5.0
2019-10-12,20.5,12.7,0.0
2019-10-13,23.7,16.3,0.8
2019-10-14,26.9,12.4,0.0
2019-10-15,25.3,18.2,0.0
2019-10-16,23.8,11.0,0.0
2019-10-17,28.5,14.4,0.0
2019-10-18,21.0,16.4,0.0
2019-10-19,26.2,18.1,4.7
2019-10-20,25.8,12.3,0.0
2019-10-21,20.1,13.1,0.0
2019-10-22,24.4,19.2,0.0
2019-10-23,23.3,15.4,11.0
2019-10-24,23.3,12.1,0.0
2019-10-25,27.5,14.7,0.0
2019-10-26,29.1,16.1,0.0
2019-10-27,26.9,14.0,0.0
2019-10-28,23.5,17.1,0.0
2019-10-29,25.6,14.5,0.0
2019-10-30,27.1,15.8,0.0
2019-10-31,28.3,14.8,2.1
2019-11-01,27.3,18.8,0.0
2019-11-02,26.9,16.0,0.0
2019-11-03,33.3,14.9,0.0
2019-11-04,28.6,19.7,0.0
2019-11-05,24.9,18.2,6.0
2019-11-06,24.0,18.6,9.0
2019-11-07,27.1,14.9,11.1
2019-11-08,30.0,19.1,0.0
2019-11-09,31.9,14.9,0.0
2019-11-10,31.1,18.6,0.0
2019-11-11,29.8,12.4,0.0
2019-11-12,26.1,19.9,0.0
2019-11-13,25.1,14.8,0.0
2019-11-14,28.9,21.3,0.0
2019-11-15,24.9,18.1,0.0
2019-11-16,30.0,14.9,0.0
2019-11-17,37.4,20.2,0.0
2019-11-18,29.1,18.2,0.0
2019-11-19,26.7,16.4,0.0
2019-11-20,32.5,13.4,0.0
2019-11-21,26.6,17.2,0.0
2019-11-22,30.5,19.2,0.0
2019-11-23,30.5,16.2,0.0
2019-11-24,25.6,16.5,0.0
2019-11-25,28.1,17.6,4.3
2019-11-26,28.9,19.1,0.0
2019-11-27,24.7,19.7,0.0
2019-11-28,28.6,21.2,0.0
2019-11-29,23.6,17.1,0.3
2019-11-30,26.3,17.0,0.0
2019-12-01,28.5,19.4,0.0
2019-12-02,33.0,19.9,0.0
2019-12-03,27.1,18.6,0.0
2019-12-04,27.9,17.2,0.0
2019-12-05,28.3,17.5,0.0
2019-12-06,27.6,16.6,0.0
2019-12-07,26.6,19.0,0.0
2019-12-08,31.2,17.5,0.0
2019-12-09,35.2,18.3,0.0
2019-12-10,27.6,17.7,1.1
2019-12-11,25.5,20.2,0.6
2019-12-12,32.7,17.9,1.1
2019-12-13,33.7,13.4,0.0
2019-12-14,27.7,17.9,3.4
2019-12-15,26.9,21.5,0.0
2019-12-16,26.8,17.7,0.0
2019-12-17,33.2,19.8,0.0
2019-12-18,31.1,16.0,0.0
2019-12-19,28.4,18.6,0.0
2019-12-20,28.0,16.8,0.0
2019-12-21,30.3,16.5,0.0
2019-12-22,23.3,18.6,0.0
2019-12-23,29.2,16.0,0.0
2019-12-24,30.6,21.3,11.1
2019-12-25,29.5,18.6,0.0
2019-12-26,23.8,17.4,0.0
2019-12-27,29.8,16.3,0.0
2019-12-28,35.2,19.1,0.0
2019-12-29,29.1,18.3,5.5
2019-12-30,30.8,19.6,2.7
2019-12-31,27.2,22.2,0.0
2020-01-01,28.9,21.2,0.0
2020-01-02,31.8,17.0,0.0
2020-01-03,29.0,19.3,0.0
2020-01-04,30.1,18.8,0.0
2020-01-05,26.2,19.0,0.0
2020-01-06,32.8,17.2,0.0
2020-01-07,28.4,18.7,0.0
2020-01-08,31.9,15.9,0.0
2020-01-09,30.1,15.1,0.0
2020-01-10,27.3,21.8,0.0
2020-01-11,34.1,20.8,0.0
2020-01-12,32.5,18.0,3.6
2020-01-13,26.8,22.2,0.0
2020-01-14,27.6,19.7,1.6
2020-01-15,32.2,18.8,0.0
2020-01-16,28.9,17.7,0.0
2020-01-17,28.1,18.3,0.0
2020-01-18,30.9,19.8,0.0
2020-01-19,28.8,17.2,4.7
2020-01-20,31.4,15.7,0.0
2020-01-21,32.9,20.3,0.0
2020-01-22,25.1,16.3,0.0
2020-01-23,27.5,21.3,0.0
2020-01-24,27.8,17.5,0.0
2020-01-25,24.4,18.1,0.0
2020-01-26,32.3,18.7,0.0
2020-01-27,32.5,18.4,0.0
2020-01-28,31.4,17.3,0.0
2020-01-29,29.5,15.9,0.0
2020-01-30,28.9,19.5,0.0
2020-01-31,31.6,21.4,0.0
2020-02-01,30.0,18.7,0.0
2020-02-02,28.7,21.3,3.6
2020-02-03,32.8,18.4,0.0
2020-02-04,25.4,21.7,0.0
2020-02-05,35.7,21.3,0.0
2020-02-06,31.5,16.6,4.2
2020-02-07,31.2,15.6,0.0
2020-02-08,27.0,21.7,0.0
2020-02-09,32.4,19.2,0.0
2020-02-10,28.7,21.6,0.0
2020-02-11,24.9,13.9,8.0
2020-02-12,31.3,19.3,0.0
2020-02-13,31.6,14.9,0.0
2020-02-14,30.5,18.2,3.0
2020-02-15,34.9,20.5,11.8
2020-02-16,28.7,17.9,4.1
2020-02-17,29.0,17.9,3.7
2020-02-18,24.7,22.2,0.0
2020-02-19,28.7,16.2,8.4
2020-02-20,28.4,16.3,0.0
2020-02-21,26.0,17.8,0.0
2020-02-22,30.6,18.8,0.0
2020-02-23,29.1,21.4,0.0
2020-02-24,28.7,14.1,0.4
2020-02-25,22.8,17.5,1.5
2020-02-26,27.0,19.0,0.0
2020-02-27,29.5,17.5,0.0
2020-02-28,26.1,20.5,0.0
2020-02-29,28.1,17.7,0.0
2020-03-01,25.3,18.5,0.0
2020-03-02,33.5,17.2,0.0
2020-03-03,32.6,19.4,0.0
2020-03-04,29.1,21.0,0.0
2020-03-05,32.1,14.2,0.0
2020-03-06,27.5,17.2,0.0
2020-03-07,27.9,16.4,0.0
2020-03-08,26.9,18.4,8.1
2020-03-09,26.9,16.4,1.3
2020-03-10,26.1,20.3,0.0
2020-03-11,26.8,21.7,0.0
2020-03-12,28.4,16.6,0.0
2020-03-13,22.2,17.8,15.6
2020-03-14,29.7,16.2,0.0
2020-03-15,26.5,16.5,0.0
2020-03-16,31.4,16.5,0.0
2020-03-17,27.8,17.8,0.0
2020-03-18,25.8,18.1,0.0
2020-03-19,33.9,17.5,0.0
2020-03-20,23.9,16.7,0.0
2020-03-21,30.2,11.1,0.0
2020-03-22,26.6,17.9,5.1
2020-03-23,30.5,13.8,0.0
2020-03-24,26.3,14.3,0.0
2020-03-25,28.9,17.0,0.0
2020-03-26,32.3,12.9,0.0
2020-03-27,27.6,17.8,0.0
2020-03-28,23.6,14.6,0.0
2020-03-29,26.1,15.3,0.0
2020-03-30,24.3,16.0,0.0
2020-03-31,28.3,19.6,0.0
2020-04-01,26.9,18.8,0.0
2020-04-02,22.2,18.8,0.0
2020-04-03,26.0,14.5,0.0
2020-04-04,26.4,15.5,0.0
2020-04-05,28.0,15.4,0.0
2020-04-06,24.6,18.4,0.0
2020-04-07,26.4,19.2,0.0
2020-04-08,31.3,17.9,0.0
2020-04-09,27.0,15.8,0.0
2020-04-10,28.4,15.8,2.5
2020-04-11,26.7,16.3,0.0
2020-04-12,26.4,16.2,11.5
2020-04-13,23.2,14.6,0.0
2020-04-14,23.3,14.0,2.9
2020-04-15,24.5,13.4,0.0
2020-04-16,25.8,11.9,0.0
2020-04-17,23.8,15.2,0.0
2020-04-18,22.7,13.7,0.0
2020-04-19,27.6,14.9,2.5
2020-04-20,25.3,13.0,0.0
2020-04-21,20.2,13.1,0.0
2020-04-22,27.1,16.7,0.0
2020-04-23,23.5,14.1,0.0
2020-04-24,26.6,16.1,1.0
2020-04-25,24.9,11.3,0.0
2020-04-26,21.9,13.4,0.0
2020-04-27,21.0,13.1,0.0
2020-04-28,24.6,17.6,0.0
2020-04-29,25.4,13.5,0.0
2020-04-30,20.2,8.7,0.0
2020-05-01,22.2,11.5,0.0
2020-05-02,18.6,10.6,0.0
2020-05-03,22.3,14.8,0.0
2020-05-04,24.1,10.6,0.0
2020-05-05,22.6,15.3,0.0
2020-05-06,27.2,11.1,0.0
2020-05-07,24.2,14.7,0.0
2020-05-08,21.8,15.1,0.0
2020-05-09,25.1,12.6,0.0
2020-05-10,20.8,13.8,0.0
2020-05-11,19.1,13.9,12.1
2020-05-12,19.8,9.9,3.1
2020-05-13,22.5,12.2,0.0
2020-05-14,21.1,9.6,0.0
2020-05-15,20.3,9.4,10.8
2020-05-16,24.1,15.5,0.0
2020-05-17,27.9,17.0,0.0
2020-05-18,25.3,13.8,0.0
2020-05-19,24.1,14.2,0.9
2020-05-20,22.8,10.3,0.0
2020-05-21,28.8,14.2,1.1
2020-05-22,18.7,12.9,2.0
2020-05-23,18.7,15.0,8.5
2020-05-24,18.9,12.1,0.0
2020-05-25,18.9,9.8,0.0
2020-05-26,23.8,13.1,0.0
2020-05-27,24.4,7.8,0.0
2020-05-28,18.6,13.4,2.1
2020-05-29,21.2,12.4,0.5
2020-05-30,21.5,13.7,3.3
2020-05-31,23.2,11.7,0.0
2020-06-01,22.5,16.8,0.0
2020-06-02,19.6,13.0,0.0
2020-06-03,21.1,13.3,0.0
2020-06-04,20.6,12.9,0.0
2020-06-05,19.2,10.5,0.0
2020-06-06,19.1,8.0,0.0
2020-06-07,20.4,11.1,0.0
2020-06-08,26.1,16.4,0.0
2020-06-09,18.4,12.2,0.0
2020-06-10,22.1,13.9,0.0
2020-06-11,17.9,9.9,0.0
2020-06-12,23.0,10.5,0.0
2020-06-13,20.9,11.5,6.4
2020-06-14,16.9,12.9,3.1
2020-06-15,23.5,11.3,0.0
2020-06-16,23.4,13.1,0.0
2020-06-17,17.0,7.8,0.0
2020-06-18,20.6,12.0,0.0
2020-06-19,17.7,14.3,0.0
2020-06-20,22.3,8.8,0.0
2020-06-21,23.8,12.9,0.1
2020-06-22,21.6,13.1,0.2
2020-06-23,16.1,11.2,0.0
2020-06-24,19.0,13.2,0.0
2020-06-25,23.6,14.9,0.0
2020-06-26,22.8,9.7,5.8
2020-06-27,22.2,14.8,0.0
2020-06-28,23.2,12.1,0.0
2020-06-29,26.2,8.9,0.5
2020-06-30,18.1,10.6,0.4
2020-07-01,16.7,9.7,0.0
2020-07-02,17.6,10.4,0.0
2020-07-03,21.7,11.4,0.0
2020-07-04,17.1,10.1,0.0
2020-07-05,19.1,7.3,0.0
2020-07-06,17.9,9.1,0.9
2020-07-07,21.1,13.0,0.0
2020-07-08,18.0,13.0,0.0
2020-07-09,19.0,9.9,0.0
2020-07-10,17.9,8.7,0.0
2020-07-11,21.8,11.7,0.0
2020-07-12,20.4,10.3,0.0
2020-07-13,20.0,13.3,0.0
2020-07-14,20.4,9.9,0.0
2020-07-15,17.5,12.8,0.0
2020-07-16,19.8,10.6,0.0
2020-07-17,22.0,11.5,0.0
2020-07-18,22.5,15.1,0.0
2020-07-19,19.8,15.0,0.0
2020-07-20,19.6,10.7,0.0
2020-07-21,23.8,12.1,3.8
2020-07-22,19.9,10.0,0.0
2020-07-23,17.9,11.3,0.0
2020-07-24,16.5,9.4,0.0
2020-07-25,18.0,11.5,0.0
2020-07-26,23.6,13.1,0.0
2020-07-27,25.3,10.5,0.0
2020-07-28,21.5,10.8,0.0
2020-07-29,18.6,12.3,10.2
2020-07-30,17.0,8.2,0.0
2020-07-31,14.8,10.9,0.0
2020-08-01,12.6,7.4,0.0
2020-08-02,21.9,13.0,0.0
2020-08-03,15.6,10.2,2.9
2020-08-04,21.3,9.9,0.0
2020-08-05,23.6,11.1,0.0
2020-08-06,22.0,12.6,0.0
2020-08-07,18.8,12.2,2.5
2020-08-08,25.1,11.4,2.8
2020-08-09,20.6,14.6,18.7
2020-08-10,23.8,8.9,8.9
2020-08-11,22.7,14.3,2.7
2020-08-12,23.7,12.8,0.0
2020-08-13,20.0,11.5,0.0
2020-08-14,19.0,11.2,0.0
2020-08-15,20.0,12.4,0.0
2020-08-16,18.7,12.3,15.7
2020-08-17,19.7,9.6,2.1
2020-08-18,14.8,12.5,0.0
2020-08-19,20.5,11.3,17.4
2020-08-20,23.3,11.3,0.6
2020-08-21,22.1,11.7,0.0
2020-08-22,16.9,15.8,0.0
2020-08-23,13.9,11.8,0.0
2020-08-24,15.6,15.6,3.7
2020-08-25,23.3,13.4,0.0
2020-08-26,17.6,9.8,0.0
2020-08-27,22.2,14.8,0.3
2020-08-28,17.7,12.1,0.0
2020-08-29,20.0,14.5,0.0
2020-08-30,20.2,11.8,0.0
2020-08-31,18.0,12.8,0.0
2020-09-01,26.5,12.8,0.0
2020-09-02,22.7,12.0,0.0
2020-09-03,26.1,11.1,0.0
2020-09-04,18.4,13.6,0.0
2020-09-05,19.5,11.8,0.0
2020-09-06,25.9,12.1,0.0
2020-09-07,21.7,13.8,0.0
2020-09-08,23.1,15.5,5.6
2020-09-09,25.9,13.5,0.0
2020-09-10,18.5,14.0,0.0
2020-09-11,20.9,14.7,0.0
2020-09-12,21.2,14.0,0.0
2020-09-13,23.2,16.3,0.0
2020-09-14,27.4,12.0,0.0
2020-09-15,20.3,12.0,0.0
2020-09-16,27.5,9.5,0.0
2020-09-17,24.7,14.1,0.0
2020-09-18,30.0,12.7,0.0
2020-09-19,22.1,13.3,0.0
2020-09-20,17.6,14.5,0.0
2020-09-21,24.4,13.5,0.0
2020-09-22,28.9,12.3,1.3
2020-09-23,21.8,14.0,0.1
2020-09-24,24.3,13.3,0.0
2020-09-25,23.3,15.2,1.8
2020-09-26,24.9,16.3,0.0
2020-09-27,27.6,16.0,0.0
2020-09-28,24.3,12.8,0.0
2020-09-29,23.8,12.4,1.2
2020-09-30,26.9,13.9,0.0
2020-10-01,28.9,18.1,0.0
2020-10-02,20.6,11.8,0.0
2020-10-03,24.1,13.2,0.0
2020-10-04,22.7,13.5,0.0
2020-10-05,24.9,15.6,11.5
2020-10-06,18.2,12.5,0.0
2020-10-07,23.7,15.6,0.0
2020-10-08,22.6,14.0,0.3
2020-10-09,20.7,15.5,0.0
2020-10-10,25.1,14.2,0.0
2020-10-11,25.2,10.6,0.2
2020-10-12,22.0,14.5,0.0
2020-10-13,29.2,19.4,0.0
2020-10-14,26.5,12.0,8.4
2020-10-15,23.1,15.5,0.0
2020-10-16,21.2,16.3,0.0
2020-10-17,25.2,14.4,0.0
2020-10-18,21.3,17.6,0.0
2020-10-19,21.4,12.0,0.0
2020-10-20,21.4,12.7,0.0
2020-10-21,21.9,16.3,0.0
2020-10-22,26.7,13.8,0.0
2020-10-23,23.1,14.8,0.0
2020-10-24,23.0,15.1,0.0
2020-10-25,21.8,14.8,0.4
2020-10-26,21.6,17.3,2.6
2020-10-27,23.6,15.3,0.0
2020-10-28,29.2,20.3,0.0
2020-10-29,27.4,16.9,0.0
2020-10-30,23.6,16.2,0.0
2020-10-31,25.2,14.6,0.0
2020-11-01,25.2,17.6,0.0
2020-11-02,27.0,18.3,0.0
2020-11-03,28.1,17.1,0.0
2020-11-04,25.3,13.7,1.2
2020-11-05,27.0,20.5,0.0
2020-11-06,30.8,11.4,9.8
2020-11-07,26.7,19.1,0.0
2020-11-08,30.0,17.7,0.0
2020-11-09,24.5,18.6,0.0
2020-11-10,30.3,20.4,0.0
2020-11-11,21.9,18.0,0.0
2020-11-12,27.8,13.9,0.0
2020-11-13,26.9,18.0,0.0
2020-11-14,29.4,17.8,0.0
2020-11-15,30.5,17.6,1.9
2020-11-16,29.0,16.5,0.0
2020-11-17,25.9,16.0,0.0
2020-11-18,24.4,18.7,0.0
2020-11-19,21.9,17.0,0.0
2020-11-20,23.3,18.6,0.0
2020-11-21,27.4,14.8,0.0
2020-11-22,32.5,16.1,0.0
2020-11-23,29.4,22.1,0.0
2020-11-24,27.5,21.5,0.0
2020-11-25,30.3,15.9,1.6
2020-11-26,25.9,16.6,0.0
2020-11-27,26.9,18.7,0.0
2020-11-28,25.4,16.5,0.0
2020-11-29,26.9,17.2,0.0
2020-11-30,23.9,18.0,0.5
2020-12-01,22.4,22.1,0.0
2020-12-02,31.1,16.9,0.0
2020-12-03,24.2,19.3,0.0
2020-12-04,30.9,20.2,0.0
2020-12-05,27.2,19.2,3.5
2020-12-06,35.0,18.4,0.0
2020-12-07,29.7,18.0,0.0
2020-12-08,32.1,22.9,0.0
2020-12-09,26.2,21.9,0.0
2020-12-10,27.5,18.5,0.0
2020-12-11,25.7,22.2,0.0
2020-12-12,32.5,15.8,0.0
2020-12-13,27.6,17.8,0.0
2020-12-14,28.8,15.5,0.0
2020-12-15,27.0,15.5,0.0
2020-12-16,34.8,17.9,0.0
2020-12-17,33.5,16.0,0.0
2020-12-18,31.8,17.0,0.0
2020-12-19,31.2,15.8,16.3
2020-12-20,27.5,19.7,0.0
2020-12-21,29.3,19.4,0.0
2020-12-22,27.1,19.5,0.0
2020-12-23,27.5,17.6,0.0
2020-12-24,23.8,20.9,6.6
2020-12-25,26.6,17.2,0.0
2020-12-26,31.1,19.8,0.0
2020-12-27,33.7,18.2,0.0
2020-12-28,30.8,22.2,0.8
2020-12-29,29.2,18.4,0.0
2020-12-30,27.8,19.8,0.0
2020-12-31,26.0,18.1,0.0
2021-01-01,31.7,19.6,0.0
2021-01-02,33.4,18.4,0.0
2021-01-03,34.9,18.4,0.8
2021-01-04,30.8,22.4,0.0
2021-01-05,27.7,17.3,0.0
2021-01-06,27.5,18.3,0.0
2021-01-07,26.5,16.6,4.4
2021-01-08,32.2,18.9,0.0
2021-01-09,29.4,18.5,0.0
2021-01-10,32.5,18.5,4.2
2021-01-11,25.8,22.0,0.0
2021-01-12,29.6,15.1,0.0
2021-01-13,31.5,20.0,0.0
2021-01-14,26.1,18.2,0.0
2021-01-15,24.7,18.7,0.0
