Date,max_t,min_t,rain
2019-01-11,30.3,19.2,0.0
2019-01-12,31.6,18.5,0.0
2019-01-13,31.9,18.5,0.0
2019-01-14,26.3,17.9,0.0
2019-01-15,32.8,16.0,0.0
2019-01-16,27.0,22.2,4.1
2019-01-17,34.1,21.6,10.1
2019-01-18,33.1,22.0,0.0
2019-01-19,31.0,22.4,0.0
2019-01-20,30.1,20.2,0.0
2019-01-21,30.0,24.0,0.0
2019-01-22,31.1,19.3,0.0
2019-01-23,32.7,24.0,0.0
2019-01-24,27.7,19.6,0.0
2019-01-25,31.4,22.5,2.0
2019-01-26,31.5,18.6,1.3
2019-01-27,39.9,19.9,0.0
2019-01-28,33.7,20.6,0.0
2019-01-29,29.4,24.5,0.0
2019-01-30,33.7,14.6,1.5
2019-01-31,33.1,22.9,0.0
2019-02-01,29.7,17.2,0.0
2019-02-02,32.1,21.5,0.0
2019-02-03,31.6,22.7,0.0
2019-02-04,35.7,17.7,0.0
2019-02-05,34.6,23.1,0.0
2019-02-06,26.0,21.2,0.0
2019-02-07,28.2,17.4,0.0
2019-02-08,33.3,19.0,1.0
2019-02-09,26.5,22.5,2.6
2019-02-10,31.1,21.4,0.0
2019-02-11,27.2,22.3,3.6
2019-02-12,26.6,19.1,0.0
2019-02-13,32.1,16.9,0.0
2019-02-14,30.6,21.7,0.0
2019-02-15,31.4,19.6,0.0
2019-02-16,31.4,22.4,0.0
2019-02-17,30.2,18.1,0.0
2019-02-18,28.3,21.5,0.0
2019-02-19,29.3,17.4,7.6
2019-02-20,31.9,18.4,0.0
2019-02-21,32.5,21.2,0.0
2019-02-22,24.7,21.7,0.0
2019-02-23,34.2,15.7,0.0
2019-02-24,31.5,15.4,0.0
2019-02-25,28.5,18.6,16.7
2019-02-26,26.9,20.4,0.0
2019-02-27,36.1,25.6,12.5
2019-02-28,37.0,24.6,0.0
2019-03-01,36.4,22.2,0.0
2019-03-02,34.1,20.5,0.0
2019-03-03,35.8,22.3,0.0
2019-03-04,27.5,19.0,0.0
2019-03-05,29.2,17.9,0.0
2019-03-06,28.7,23.5,0.0
2019-03-07,31.2,19.1,0.0
2019-03-08,33.7,15.5,0.0
2019-03-09,25.2,19.6,0.0
2019-03-10,21.4,13.6,0.0
2019-03-11,28.0,17.3,0.0
2019-03-12,30.5,20.1,0.0
2019-03-13,29.1,20.3,0.0
2019-03-14,30.1,17.9,0.0
2019-03-15,24.4,18.8,0.0
2019-03-16,22.6,15.6,5.6
2019-03-17,23.3,16.0,0.0
2019-03-18,33.0,17.6,0.0
2019-03-19,38.9,17.2,0.0
2019-03-20,23.0,17.9,4.9
2019-03-21,24.0,17.8,0.0
2019-03-22,27.9,18.1,0.0
2019-03-23,23.6,15.4,0.0
2019-03-24,29.5,16.8,0.0
2019-03-25,25.5,14.9,0.0
2019-03-26,29.5,17.4,0.0
2019-03-27,27.9,16.4,0.0
2019-03-28,25.5,15.0,7.1
2019-03-29,23.1,15.5,9.1
2019-03-30,23.3,16.0,0.0
2019-03-31,25.9,15.4,12.7
2019-04-01,22.5,16.6,0.0
2019-04-02,25.0,12.9,0.0
2019-04-03,27.4,15.8,5.1
2019-04-04,22.4,13.8,0.0
2019-04-05,22.3,15.8,0.2
2019-04-06,23.5,16.6,1.2
2019-04-07,20.0,13.5,0.0
2019-04-08,21.1,15.3,0.0
2019-04-09,21.6,14.3,0.0
2019-04-10,22.4,13.4,0.0
2019-04-11,26.7,14.2,0.0
2019-04-12,20.2,14.3,0.0
2019-04-13,24.4,14.1,22.1
2019-04-14,21.8,9.3,0.0
2019-04-15,22.4,14.9,0.0
2019-04-16,23.9,13.9,0.0
2019-04-17,20.7,13.3,0.0
2019-04-18,23.4,15.2,0.0
2019-04-19,27.2,16.0,0.0
2019-04-20,24.0,13.6,9.1
2019-04-21,20.1,13.1,0.0
2019-04-22,18.9,15.5,12.0
2019-04-23,23.9,12.7,0.0
2019-04-24,19.2,13.8,0.0
2019-04-25,24.7,11.2,2.6
2019-04-26,25.2,11.9,0.0
2019-04-27,18.1,13.6,0.0
2019-04-28,23.4,12.9,0.0
2019-04-29,26.1,14.5,0.0
2019-04-30,21.2,11.8,0.0
2019-05-01,23.3,9.5,0.0
2019-05-02,20.5,10.2,0.0
2019-05-03,20.6,15.3,0.0
2019-05-04,23.9,13.5,0.0
2019-05-05,19.7,9.4,1.0
2019-05-06,27.1,14.0,0.0
2019-05-07,20.0,12.3,0.0
2019-05-08,25.0,10.1,4.4
2019-05-09,18.9,14.8,0.0
2019-05-10,17.2,11.8,0.0
2019-05-11,20.7,11.3,0.0
2019-05-12,23.3,11.7,0.0
2019-05-13,14.3,10.8,0.0
2019-05-14,23.3,11.1,1.4
2019-05-15,16.2,8.6,0.0
2019-05-16,22.6,11.9,0.0
2019-05-17,21.7,13.8,0.0
2019-05-18,16.7,9.5,1.4
2019-05-19,20.0,8.4,0.0
2019-05-20,15.6,12.1,0.0
2019-05-21,18.8,10.1,0.0
2019-05-22,24.2,13.8,0.0
2019-05-23,17.3,11.7,0.0
2019-05-24,17.1,5.8,2.3
2019-05-25,18.0,8.5,0.0
2019-05-26,17.3,7.4,0.0
2019-05-27,18.2,9.4,5.0
2019-05-28,19.2,10.9,0.4
2019-05-29,19.5,13.0,0.0
2019-05-30,17.0,11.1,0.0
2019-05-31,15.6,3.1,0.0
2019-06-01,19.3,9.9,0.0
2019-06-02,22.5,6.3,1.6
2019-06-03,19.6,8.1,0.0
2019-06-04,15.1,7.2,2.5
2019-06-05,17.3,10.3,0.0
2019-06-06,16.8,8.4,2.9
2019-06-07,19.8,7.0,0.0
2019-06-08,17.8,10.8,0.0
2019-06-09,22.5,11.2,0.0
2019-06-10,27.4,10.0,1.0
2019-06-11,22.0,15.0,0.0
2019-06-12,21.7,9.3,0.0
2019-06-13,24.6,8.3,0.0
2019-06-14,23.2,15.4,0.0
2019-06-15,17.5,9.5,0.0
2019-06-16,8.8,8.5,0.0
2019-06-17,16.1,7.8,0.0
2019-06-18,19.4,7.8,3.2
2019-06-19,10.8,10.1,0.0
2019-06-20,14.3,8.7,0.0
2019-06-21,20.3,9.1,0.0
2019-06-22,8.2,5.6,0.0
2019-06-23,18.9,9.0,0.0
2019-06-24,14.9,9.5,0.0
2019-06-25,13.3,7.6,0.0
2019-06-26,10.2,7.7,0.0
2019-06-27,16.2,6.0,2.3
2019-06-28,18.7,8.1,4.4
2019-06-29,21.2,8.2,0.0
2019-06-30,15.3,7.6,0.0
2019-07-01,21.4,9.2,0.0
2019-07-02,13.7,8.6,0.0
2019-07-03,16.3,4.7,0.9
2019-07-04,22.0,13.1,0.0
2019-07-05,16.6,7.0,0.0
2019-07-06,18.2,7.5,0.0
2019-07-07,20.6,7.8,0.0
2019-07-08,12.1,6.0,0.0
2019-07-09,19.3,6.9,0.0
2019-07-10,17.0,4.2,11.4
2019-07-11,5.6,7.7,0.0
2019-07-12,18.9,8.4,0.0
2019-07-13,17.9,6.8,0.0
2019-07-14,17.6,6.9,0.0
2019-07-15,18.6,8.8,0.0
2019-07-16,21.8,7.3,0.0
2019-07-17,13.3,7.2,0.0
2019-07-18,12.2,5.7,0.0
2019-07-19,14.8,6.3,0.0
2019-07-20,15.7,8.2,0.0
2019-07-21,16.9,4.6,0.0
2019-07-22,16.1,4.2,1.0
2019-07-23,17.2,9.5,0.0
2019-07-24,11.6,8.4,0.0
2019-07-25,18.5,10.9,10.0
2019-07-26,14.6,11.3,0.5
2019-07-27,10.6,9.5,0.0
2019-07-28,14.7,10.7,0.0
2019-07-29,14.0,10.2,2.7
2019-07-30,14.8,7.3,7.2
2019-07-31,13.9,7.3,0.0
2019-08-01,12.1,7.8,0.0
2019-08-02,18.6,6.9,0.0
2019-08-03,18.6,10.2,1.8
2019-08-04,15.5,9.4,0.0
2019-08-05,17.6,6.7,0.0
2019-08-06,18.7,9.1,0.0
2019-08-07,20.1,7.2,0.0
2019-08-08,14.4,7.2,5.1
2019-08-09,15.8,6.2,7.0
2019-08-10,19.8,6.2,0.0
2019-08-11,15.9,5.0,0.0
2019-08-12,17.7,8.9,0.0
2019-08-13,12.3,6.4,0.0
2019-08-14,15.9,5.2,0.0
2019-08-15,17.3,8.6,0.0
2019-08-16,15.3,7.6,0.0
2019-08-17,19.4,9.7,0.0
2019-08-18,17.3,11.1,0.0
2019-08-19,19.6,10.3,0.0
2019-08-20,18.2,10.2,0.0
2019-08-21,16.3,7.7,0.0
2019-08-22,18.6,8.4,0.0
2019-08-23,17.3,10.8,0.0
2019-08-24,20.8,10.0,0.0
2019-08-25,18.6,11.0,2.5
2019-08-26,17.8,11.4,0.0
2019-08-27,20.6,10.2,0.0
2019-08-28,18.1,7.9,0.0
2019-08-29,14.1,5.9,14.9
2019-08-30,20.0,10.4,0.0
2019-08-31,18.8,9.6,0.0
2019-09-01,19.7,8.0,0.0
2019-09-02,24.9,7.6,0.9
2019-09-03,17.3,7.0,0.0
2019-09-04,16.9,10.2,0.0
2019-09-05,13.2,8.9,0.0
2019-09-06,19.5,8.9,0.0
2019-09-07,20.9,12.9,0.0
2019-09-08,16.4,5.7,0.0
2019-09-09,14.8,8.8,0.0
2019-09-10,16.6,11.7,10.9
2019-09-11,18.8,9.4,0.0
2019-09-12,18.6,13.3,3.6
2019-09-13,16.5,12.4,0.0
2019-09-14,18.8,13.5,0.0
2019-09-15,13.6,8.0,0.0
2019-09-16,17.8,11.9,0.0
2019-09-17,21.1,13.1,0.0
2019-09-18,21.6,10.8,0.0
2019-09-19,22.0,12.7,3.0
2019-09-20,19.4,13.9,0.0
2019-09-21,21.0,14.0,0.0
2019-09-22,19.9,8.1,0.0
2019-09-23,19.1,12.9,18.1
2019-09-24,17.8,13.7,1.4
2019-09-25,22.7,13.4,0.0
2019-09-26,23.2,14.5,0.6
2019-09-27,28.4,13.1,0.0
2019-09-28,20.4,13.1,0.0
2019-09-29,27.8,17.6,0.0
2019-09-30,28.8,15.9,0.0
2019-10-01,27.9,13.0,0.0
2019-10-02,26.8,16.0,0.0
2019-10-03,22.5,11.6,2.6
2019-10-04,25.9,11.8,0.0
2019-10-05,22.1,13.6,0.0
2019-10-06,28.2,14.5,0.0
2019-10-07,27.2,12.5,0.0
2019-10-08,19.8,14.1,3.6
2019-10-09,21.4,8.6,0.0
2019-10-10,22.9,10.6,0.0
2019-10-11,20.8,16.9,0.0
2019-10-12,24.9,15.4,4.8
2019-10-13,21.1,17.7,0.0
2019-10-14,22.9,12.5,0.0
2019-10-15,22.8,17.0,0.0
2019-10-16,19.4,17.3,0.0
2019-10-17,19.7,13.3,1.5
2019-10-18,23.4,16.7,0.0
2019-10-19,22.2,15.6,0.0
2019-10-20,30.0,14.9,0.0
2019-10-21,23.8,14.4,0.0
2019-10-22,24.8,13.9,0.0
2019-10-23,27.3,16.0,0.0
2019-10-24,26.3,11.5,0.0
2019-10-25,23.2,15.7,0.0
2019-10-26,21.7,14.7,3.1
2019-10-27,22.4,13.1,0.0
2019-10-28,25.7,17.3,5.3
2019-10-29,29.2,17.1,0.0
2019-10-30,26.2,17.6,0.0
2019-10-31,23.2,10.2,6.6
2019-11-01,23.2,15.3,0.0
2019-11-02,29.1,13.7,0.0
2019-11-03,24.6,13.9,0.0
2019-11-04,29.9,15.4,6.1
2019-11-05,31.7,18.2,0.0
2019-11-06,35.3,16.4,15.6
2019-11-07,33.9,21.4,2.4
2019-11-08,29.3,18.4,0.0
2019-11-09,36.0,16.9,0.0
2019-11-10,28.2,18.4,0.0
2019-11-11,27.4,14.5,1.6
2019-11-12,27.1,15.6,0.0
2019-11-13,30.3,15.8,0.6
2019-11-14,30.1,15.1,0.0
2019-11-15,22.5,18.8,1.5
2019-11-16,22.3,14.4,0.0
2019-11-17,23.6,17.2,0.0
2019-11-18,30.0,20.0,0.0
2019-11-19,24.5,17.3,0.0
2019-11-20,27.2,18.1,0.0
2019-11-21,29.3,15.3,0.0
2019-11-22,26.0,20.3,0.0
2019-11-23,28.3,19.9,0.0
2019-11-24,29.8,18.8,0.0
2019-11-25,28.9,19.6,0.0
2019-11-26,30.3,16.1,2.2
2019-11-27,31.1,15.5,0.0
2019-11-28,29.8,18.6,0.0
2019-11-29,28.2,22.1,2.8
2019-11-30,36.1,19.2,0.0
2019-12-01,28.7,19.7,0.0
2019-12-02,24.4,16.7,0.0
2019-12-03,25.5,19.0,0.0
2019-12-04,27.5,20.3,5.5
2019-12-05,27.6,17.5,0.0
2019-12-06,31.7,18.2,0.0
2019-12-07,30.6,19.4,0.0
2019-12-08,33.2,18.4,0.0
2019-12-09,27.2,19.0,10.8
2019-12-10,29.7,18.3,0.0
2019-12-11,25.8,17.7,3.3
2019-12-12,34.5,19.0,0.0
2019-12-13,26.4,17.3,0.0
2019-12-14,28.3,20.4,0.0
2019-12-15,28.4,22.0,0.0
2019-12-16,33.0,19.5,0.0
2019-12-17,31.0,19.6,0.0
2019-12-18,33.4,19.1,2.4
2019-12-19,36.4,16.2,5.2
2019-12-20,24.8,20.5,0.0
2019-12-21,33.1,24.0,0.0
2019-12-22,34.3,17.5,4.6
2019-12-23,29.5,18.8,0.0
2019-12-24,31.8,18.3,0.0
2019-12-25,30.0,17.2,0.0
2019-12-26,30.3,17.6,0.0
2019-12-27,34.3,18.3,0.0
2019-12-28,29.8,20.0,2.0
2019-12-29,35.5,22.0,0.0
2019-12-30,33.9,20.8,0.0
2019-12-31,36.5,21.6,0.0
2020-01-01,26.6,20.4,3.9
2020-01-02,35.5,22.0,0.0
2020-01-03,33.5,20.6,0.0
2020-01-04,23.8,20.1,0.0
2020-01-05,34.4,20.2,0.0
2020-01-06,28.5,21.2,0.0
2020-01-07,30.9,20.5,0.0
2020-01-08,34.3,18.1,0.0
2020-01-09,38.5,22.8,0.0
2020-01-10,30.5,20.6,0.0
2020-01-11,37.4,21.2,0.0
2020-01-12,30.2,22.4,0.0
2020-01-13,24.7,20.6,0.0
2020-01-14,29.6,19.5,1.9
2020-01-15,37.1,18.5,0.0
2020-01-16,26.5,20.6,1.8
2020-01-17,28.5,20.4,0.0
2020-01-18,36.7,21.5,4.7
2020-01-19,35.6,20.7,0.0
2020-01-20,29.9,17.9,0.0
2020-01-21,30.7,19.1,0.0
2020-01-22,32.2,19.3,0.0
2020-01-23,37.7,21.3,0.6
2020-01-24,28.7,19.2,0.0
2020-01-25,31.0,19.8,0.0
2020-01-26,28.5,19.0,0.0
2020-01-27,27.8,21.4,0.7
2020-01-28,32.6,22.0,0.0
2020-01-29,32.7,19.8,0.0
2020-01-30,30.8,26.1,0.6
2020-01-31,25.8,17.9,0.0
2020-02-01,30.8,24.1,0.0
2020-02-02,35.2,18.4,0.0
2020-02-03,31.7,18.6,0.0
2020-02-04,30.0,20.6,0.0
2020-02-05,36.0,20.0,0.0
2020-02-06,31.3,18.7,3.1
2020-02-07,35.0,17.3,0.0
2020-02-08,31.3,19.0,0.0
2020-02-09,31.0,18.4,0.0
2020-02-10,36.4,20.4,4.2
2020-02-11,30.5,19.6,0.0
2020-02-12,31.8,21.9,0.8
2020-02-13,33.1,14.8,0.0
2020-02-14,27.4,17.0,0.0
2020-02-15,29.9,21.5,14.9
2020-02-16,35.1,17.0,0.0
2020-02-17,34.2,19.0,0.0
2020-02-18,39.4,20.7,0.0
2020-02-19,33.1,17.1,0.0
2020-02-20,31.0,20.8,0.0
2020-02-21,32.0,16.4,0.0
2020-02-22,33.6,17.5,0.0
2020-02-23,30.4,14.0,0.0
2020-02-24,27.0,22.2,0.0
2020-02-25,26.9,18.3,0.0
2020-02-26,22.7,20.5,0.0
2020-02-27,30.3,18.0,0.0
2020-02-28,30.3,19.3,0.0
2020-02-29,28.6,18.0,0.0
2020-03-01,35.1,21.4,0.0
2020-03-02,30.0,17.9,0.0
2020-03-03,32.7,16.4,0.0
2020-03-04,31.7,19.2,0.6
2020-03-05,28.7,16.7,8.1
2020-03-06,27.5,21.1,8.6
2020-03-07,27.6,17.8,0.0
2020-03-08,31.2,16.1,0.0
2020-03-09,28.8,19.7,0.0
2020-03-10,31.5,16.4,0.0
2020-03-11,26.1,17.0,11.5
2020-03-12,25.4,16.1,1.2
2020-03-13,30.4,16.3,6.0
2020-03-14,26.6,16.7,0.0
2020-03-15,30.0,17.1,0.6
2020-03-16,30.4,15.5,0.0
2020-03-17,30.0,17.9,0.0
2020-03-18,31.8,15.9,0.0
2020-03-19,27.4,15.5,7.4
2020-03-20,32.2,17.4,0.0
2020-03-21,28.6,12.8,0.3
2020-03-22,31.6,16.7,0.0
2020-03-23,28.9,16.2,0.0
2020-03-24,26.3,14.3,3.4
2020-03-25,25.3,12.9,0.0
2020-03-26,23.3,14.5,12.7
2020-03-27,29.2,16.4,0.0
2020-03-28,26.8,15.8,0.0
2020-03-29,23.0,17.8,1.1
2020-03-30,24.5,19.1,0.0
2020-03-31,26.7,17.7,0.0
2020-04-01,25.3,19.2,0.0
2020-04-02,31.3,12.5,1.9
2020-04-03,26.1,15.1,0.0
2020-04-04,21.8,14.0,0.0
2020-04-05,24.9,12.9,0.0
2020-04-06,25.0,11.3,0.0
2020-04-07,24.0,16.8,0.0
2020-04-08,24.6,8.4,0.0
2020-04-09,23.4,16.9,0.0
2020-04-10,26.2,18.0,0.0
2020-04-11,25.4,11.4,12.3
2020-04-12,21.7,11.9,0.0
2020-04-13,26.7,12.1,0.0
2020-04-14,25.0,13.9,0.0
2020-04-15,27.0,17.1,0.0
2020-04-16,24.6,14.1,0.0
2020-04-17,23.0,12.5,0.5
2020-04-18,23.8,12.4,0.0
2020-04-19,19.9,12.2,0.0
2020-04-20,25.0,15.3,0.0
2020-04-21,27.5,13.4,0.0
2020-04-22,32.9,14.0,0.0
2020-04-23,21.7,6.6,12.4
2020-04-24,21.8,11.7,0.0
2020-04-25,14.7,13.3,0.0
2020-04-26,25.1,14.1,0.0
2020-04-27,23.2,13.6,0.0
2020-04-28,29.1,14.9,0.0
2020-04-29,21.5,12.7,0.0
2020-04-30,21.2,14.1,0.0
2020-05-01,22.9,14.3,7.7
2020-05-02,20.3,14.0,0.0
2020-05-03,19.6,13.8,6.8
2020-05-04,22.0,14.3,0.0
2020-05-05,21.8,11.2,0.0
2020-05-06,22.3,8.1,0.0
2020-05-07,22.6,12.7,0.0
2020-05-08,20.0,8.2,2.1
2020-05-09,19.9,12.5,0.0
2020-05-10,20.5,13.3,0.0
2020-05-11,18.1,15.1,0.0
2020-05-12,23.8,13.9,0.0
2020-05-13,22.2,11.4,0.0
2020-05-14,25.4,14.0,0.0
2020-05-15,24.1,8.0,0.0
2020-05-16,22.6,6.7,0.0
2020-05-17,19.6,9.5,0.0
2020-05-18,21.0,5.5,0.0
2020-05-19,20.4,7.0,0.0
2020-05-20,18.7,8.1,0.0
2020-05-21,19.1,9.8,0.0
2020-05-22,16.6,8.8,0.0
2020-05-23,17.0,7.1,4.3
2020-05-24,19.5,10.2,6.7
2020-05-25,19.9,13.8,0.0
2020-05-26,20.8,12.1,0.0
2020-05-27,11.7,8.9,0.0
2020-05-28,16.2,12.0,0.0
2020-05-29,21.2,10.5,0.0
2020-05-30,15.9,5.6,0.0
2020-05-31,19.4,8.7,0.0
2020-06-01,13.1,9.7,0.0
2020-06-02,18.0,8.7,0.0
2020-06-03,25.5,5.7,0.0
2020-06-04,17.2,5.0,0.7
2020-06-05,15.1,9.2,0.0
2020-06-06,16.3,9.9,0.0
2020-06-07,20.5,6.1,0.0
2020-06-08,19.6,7.6,0.0
2020-06-09,21.4,9.7,3.3
2020-06-10,22.1,12.1,0.0
2020-06-11,22.7,11.7,0.0
2020-06-12,25.6,14.1,0.0
2020-06-13,21.0,12.2,0.0
2020-06-14,16.4,9.2,0.0
2020-06-15,18.5,5.3,0.0
2020-06-16,20.9,8.1,0.0
2020-06-17,14.7,7.9,0.0
2020-06-18,19.3,7.1,7.1
2020-06-19,18.4,6.2,0.0
2020-06-20,14.2,9.2,0.0
2020-06-21,21.5,8.4,7.8
2020-06-22,15.1,6.5,0.0
2020-06-23,16.5,6.7,0.0
2020-06-24,15.1,10.9,3.2
2020-06-25,18.3,5.9,0.0
2020-06-26,20.6,4.9,0.0
2020-06-27,15.9,3.2,2.6
2020-06-28,22.0,9.3,1.9
2020-06-29,18.6,8.8,0.0
2020-06-30,15.2,7.4,0.0
2020-07-01,13.5,5.0,0.6
2020-07-02,14.5,8.9,0.0
2020-07-03,10.6,7.3,0.0
2020-07-04,15.1,7.9,0.0
2020-07-05,14.1,9.0,0.0
2020-07-06,14.2,2.3,3.5
2020-07-07,20.5,3.1,0.0
2020-07-08,19.0,7.9,0.2
2020-07-09,18.8,9.7,0.0
2020-07-10,19.2,8.5,0.0
2020-07-11,12.1,5.7,0.0
2020-07-12,12.2,10.7,0.0
2020-07-13,21.1,8.8,5.5
2020-07-14,20.8,7.7,0.0
2020-07-15,18.8,6.0,0.0
2020-07-16,12.7,8.0,0.0
2020-07-17,19.6,10.3,0.0
2020-07-18,12.3,5.4,0.0
2020-07-19,22.0,7.8,0.0
2020-07-20,23.3,9.0,0.0
2020-07-21,22.4,7.4,3.8
2020-07-22,15.1,10.9,0.0
2020-07-23,18.4,8.8,0.0
2020-07-24,18.3,10.7,0.0
2020-07-25,17.5,6.0,0.0
2020-07-26,17.1,4.2,0.0
2020-07-27,14.5,10.0,0.0
2020-07-28,13.0,8.6,0.0
2020-07-29,17.7,5.6,0.0
2020-07-30,11.6,7.5,0.0
2020-07-31,21.9,7.7,0.0
2020-08-01,15.9,4.7,6.5
2020-08-02,13.6,6.8,0.0
2020-08-03,16.2,8.8,0.0
2020-08-04,11.9,6.9,0.0
2020-08-05,20.0,9.4,0.0
2020-08-06,14.9,9.4,0.0
2020-08-07,16.8,6.9,0.0
2020-08-08,21.7,5.4,0.0
2020-08-09,22.3,8.9,0.0
2020-08-10,16.4,5.9,1.6
2020-08-11,22.6,8.0,0.0
2020-08-12,19.2,8.2,0.0
2020-08-13,17.3,9.5,0.0
2020-08-14,15.8,8.4,0.0
2020-08-15,22.2,8.8,0.0
2020-08-16,14.9,10.5,0.0
2020-08-17,16.8,6.2,0.0
2020-08-18,10.6,11.8,0.0
2020-08-19,13.7,9.5,0.0
2020-08-20,17.6,9.4,0.0
2020-08-21,18.4,9.9,4.0
2020-08-22,22.5,8.0,0.0
2020-08-23,16.7,10.2,0.0
2020-08-24,18.4,9.5,0.0
2020-08-25,19.1,9.1,0.0
2020-08-26,19.1,7.8,0.0
2020-08-27,17.1,10.6,0.0
2020-08-28,19.0,7.2,5.1
2020-08-29,17.8,7.4,3.5
2020-08-30,16.8,10.7,0.0
2020-08-31,20.0,11.8,0.0
2020-09-01,20.1,6.6,0.0
2020-09-02,15.4,9.8,0.0
2020-09-03,17.1,9.1,0.0
2020-09-04,22.8,11.5,0.0
2020-09-05,15.4,11.4,0.0
2020-09-06,24.0,9.3,2.2
2020-09-07,19.1,10.1,10.0
2020-09-08,18.1,10.5,0.0
2020-09-09,18.7,11.2,0.0
2020-09-10,18.3,8.9,0.0
2020-09-11,25.0,7.9,0.9
2020-09-12,23.8,8.2,0.0
2020-09-13,20.6,10.5,0.0
2020-09-14,25.5,8.2,0.0
2020-09-15,18.1,8.9,0.0
2020-09-16,21.8,10.5,0.0
2020-09-17,23.4,7.9,9.0
2020-09-18,19.2,11.1,0.0
2020-09-19,20.5,9.8,0.0
2020-09-20,20.0,11.8,0.0
2020-09-21,24.3,14.1,0.0
2020-09-22,20.5,10.8,0.0
2020-09-23,21.1,11.1,0.0
2020-09-24,22.6,9.5,0.0
2020-09-25,20.0,11.0,6.0
2020-09-26,25.0,10.9,0.0
2020-09-27,20.8,13.0,0.0
2020-09-28,20.4,10.9,0.0
2020-09-29,21.8,10.4,0.0
2020-09-30,24.2,11.3,0.0
2020-10-01,22.2,17.2,0.0
2020-10-02,17.6,12.8,0.0
2020-10-03,22.9,12.2,0.0
2020-10-04,25.0,14.4,0.0
2020-10-05,25.0,15.4,0.0
2020-10-06,25.4,12.2,0.0
2020-10-07,22.4,12.8,0.0
2020-10-08,27.6,16.2,0.0
2020-10-09,21.5,12.7,0.5
2020-10-10,21.9,10.5,0.0
2020-10-11,25.7,14.4,0.0
2020-10-12,24.6,12.0,0.0
2020-10-13,20.3,10.5,0.0
2020-10-14,25.8,13.4,0.0
2020-10-15,25.7,15.4,15.0
2020-10-16,19.5,16.8,0.0
2020-10-17,25.5,12.7,0.0
2020-10-18,24.8,16.0,0.0
2020-10-19,23.9,14.5,0.0
2020-10-20,27.9,13.9,0.0
2020-10-21,27.8,13.7,0.0
2020-10-22,29.6,16.3,0.0
2020-10-23,24.6,13.6,0.0
2020-10-24,22.6,16.9,0.0
2020-10-25,15.9,18.1,10.9
2020-10-26,23.5,14.0,4.0
2020-10-27,24.6,17.9,0.0
2020-10-28,24.9,15.6,7.2
2020-10-29,23.0,15.9,1.3
2020-10-30,28.7,18.4,0.0
2020-10-31,24.8,18.9,0.0
2020-11-01,28.3,18.4,0.0
2020-11-02,28.9,13.7,0.0
2020-11-03,30.8,15.1,0.0
2020-11-04,27.5,18.4,0.0
2020-11-05,31.6,18.9,0.0
2020-11-06,27.1,16.9,0.0
2020-11-07,26.7,16.6,0.0
2020-11-08,30.9,14.6,0.0
2020-11-09,24.4,18.4,3.6
2020-11-10,27.0,19.6,0.0
2020-11-11,29.3,18.3,8.7
2020-11-12,29.1,19.5,1.8
2020-11-13,28.0,19.2,0.0
2020-11-14,25.8,12.3,7.9
2020-11-15,23.9,22.8,0.0
2020-11-16,30.0,19.6,0.0
2020-11-17,27.4,16.6,0.0
2020-11-18,27.9,15.8,0.0
2020-11-19,25.2,15.1,0.0
2020-11-20,24.9,17.6,2.5
2020-11-21,27.7,18.6,0.0
2020-11-22,24.9,16.8,0.0
2020-11-23,26.4,20.8,25.4
2020-11-24,29.0,18.7,0.0
2020-11-25,30.5,19.5,0.0
2020-11-26,29.9,19.0,0.0
2020-11-27,33.0,20.3,0.0
2020-11-28,25.3,18.1,0.0
2020-11-29,34.5,17.0,0.0
2020-11-30,33.0,19.2,0.0
2020-12-01,29.1,20.8,6.4
2020-12-02,30.1,18.0,0.0
2020-12-03,34.1,17.9,0.0
2020-12-04,30.9,21.3,0.0
2020-12-05,27.4,21.8,0.0
2020-12-06,32.8,17.4,0.0
2020-12-07,30.7,19.7,1.0
2020-12-08,30.1,21.9,0.0
2020-12-09,24.4,17.3,2.5
2020-12-10,33.2,15.9,5.5
2020-12-11,25.5,21.1,0.0
2020-12-12,28.9,19.8,0.0
2020-12-13,32.8,16.8,0.0
2020-12-14,29.4,20.9,0.4
2020-12-15,30.4,18.4,2.9
2020-12-16,30.1,18.5,0.0
2020-12-17,33.6,20.7,0.0
2020-12-18,33.7,19.1,0.0
2020-12-19,31.8,18.9,0.0
2020-12-20,31.8,19.5,0.0
2020-12-21,33.2,20.9,0.0
2020-12-22,36.6,21.6,0.0
2020-12-23,32.7,19.4,0.0
2020-12-24,29.2,21.9,0.0
2020-12-25,29.3,20.2,0.0
2020-12-26,32.3,18.2,0.0
2020-12-27,31.5,18.9,0.0
2020-12-28,32.7,19.6,6.5
2020-12-29,35.3,19.5,2.1
2020-12-30,25.4,19.2,0.0
2020-12-31,32.7,21.7,0.0
2021-01-01,33.3,21.7,0.0
2021-01-02,30.0,20.6,0.0
2021-01-03,29.4,17.6,0.0
2021-01-04,31.8,17.5,0.0
2021-01-05,34.2,22.7,0.0
2021-01-06,35.0,21.9,0.0
2021-01-07,33.2,21.2,0.5
2021-01-08,26.0,20.9,0.0
2021-01-09,36.0,16.0,6.2
2021-01-10,33.6,18.1,0.0
2021-01-11,23.7,23.1,0.0
2021-01-12,29.1,18.2,0.0
2021-01-13,30.9,21.3,0.0
2021-01-14,34.0,20.7,0.0
2021-01-15,29.4,20.9,0.0
